,t1,t2,score
24110147,speegle construction ii,irby construction,0.43478260869565216
33485746,northwestern university,northwest dairy,0.43478260869565216
31792635,amn healthcare services,air transport services,0.43478260869565216
29876793,biscayne contractors,underground contractors,0.43478260869565216
957914,architecture technology,micron technology,0.43478260869565216
3305924,integrated pro services,entergy services,0.43478260869565216
7659168,caduceus healthcare,bayada home health care,0.43478260869565216
31739013,thundercat technology,cherryroad technologies,0.43478260869565216
7514833,sol engineering service,st engineering,0.43478260869565216
9946061,rl alvarez construction,kokosing construction,0.43478260869565216
2404548,concurrent technologies,bwx technologies,0.43478260869565216
32577065,lapointblase industries,trinity industries,0.43478260869565216
34539564,omniplex world services,nuclear fuel services,0.43478260869565216
14318743,air industries,florida rock industries,0.43478260869565216
30819284,beacon management,health management assoc,0.43478260869565216
38063470,mavagi enterprises,forest city enterprises,0.43478260869565216
31840453,dakota creek industries,terra industries,0.43478260869565216
22680319,bsh management services,usa waste services,0.43478260869565216
30192398,short bark industries,allied waste industries,0.43478260869565216
26146958,ebsco industries,allied waste industries,0.43478260869565216
22161141,american standard,american subcontractors,0.43478260869565216
32065896,american water services,american nurses,0.43478260869565216
1628697,arrowpoint technologies,minerals technologies,0.43478260869565216
29578340,metalcraft technologies,allegheny technologies,0.43478260869565216
18096520,solarstar california xv,central california,0.43478260869565216
28233678,nbaf design partnership,master partnerships,0.43478260869565216
30166219,client network services,lear siegler services,0.43478260869565216
2633403,oscar renda contracting,herzog contracting,0.43478260869565216
32064931,american water services,american auto dealers,0.43478260869565216
32061924,american water services,american hotel lodging,0.43478260869565216
5780112,magnus management,vantagepoint management,0.43478260869565216
16255188,public health institute,appraisal institute,0.43478260869565216
21264375,jr contract services,ltk consulting services,0.43478260869565216
12668823,delta building services,republic services,0.43478260869565216
31840391,dakota creek industries,hearing industries,0.43478260869565216
30378613,american states water,american subcontractors,0.43478260869565216
1367029,native contractors,american subcontractors,0.43478260869565216
8716407,allied pacific builders,asian pacific islander,0.43478260869565216
18797598,indigenous technologies,fmc technologies,0.43478260869565216
3806574,noah enterprises,forest city enterprises,0.43478260869565216
33588718,dcxchol enterprises,forest city enterprises,0.43478260869565216
7751946,national sourcing,national ems physicians,0.43478260869565216
37428371,management systems,jjf management services,0.43478260869565216
30077166,c d enterprises,forest city enterprises,0.43478260869565216
33485289,northwestern university,northwestern mutual,0.43478260869565216
22164151,american standard,american postal workers,0.43478260869565216
14318862,air industries,allied waste industries,0.43478260869565216
3477521,first light biosciences,organon biosciences,0.43478260869565216
32574543,lapointblase industries,houston industries,0.43478260869565216
19949335,edwards industries,florida rock industries,0.43478260869565216
18149659,heitech services,kph healthcare services,0.43478260869565216
22078967,population services,ltk consulting services,0.43478260869565216
32227092,systems engrg solutions,energysolutions,0.43478260869565216
28114474,360 patriot enterprises,sammons enterprises,0.43478260869565216
31653318,california state,california beet growers,0.43478260869565216
2240264,amar health it,animal health institute,0.43478260869565216
28117742,360 patriot enterprises,forest city enterprises,0.43478260869565216
6350448,convergint technologies,competitive technology,0.43478260869565216
25777609,american contractors,american moving storage,0.43478260869565216
32576580,lapointblase industries,lennox industries,0.43478260869565216
25928047,drt cemetery management,erie management,0.43478260869565216
20785568,salient federalsgis,truliant federal credit,0.43478260869565216
29135982,purdy enterprise,forest city enterprises,0.43478260869565216
32064627,american water services,greenwich air services,0.43478260869565216
15682067,mag defense services,jjf management services,0.43478260869565216
16547973,axxum technologies,cherryroad technologies,0.43478260869565216
32577647,lapointblase industries,guardian industries,0.43478260869565216
31676249,azure summit technology,alien technology,0.43478260869565216
30909024,mcnally industries,solar energy industries,0.43478260869565216
23007053,blinderman construction,kokosing construction,0.43478260869565216
16853504,jp donovan construction,zachry construction,0.43478260869565216
11825935,coqui disposal services,air medical services,0.43478260869565216
32577667,lapointblase industries,access industries,0.43478260869565216
2516766,eqm technologies energy,fmc technologies,0.43478260869565216
28748830,innovative technologies,fmc technologies,0.43478260869565216
12695605,blue glacier management,ares management,0.43478260869565216
10093761,arrow electronics,sensormatic electronics,0.43478260869565216
13306007,tac industries,florida rock industries,0.43478260869565216
10845023,nlt management services,pls financial services,0.43478260869565216
32060837,american water services,american car rental,0.43478260869565216
9947867,rl alvarez construction,elevator constructors,0.43478260869565216
25785240,atlas north america,utility workers america,0.43478260869565216
28662277,ncs technologies,cherryroad technologies,0.43478260869565216
20615429,nomlaki technologies,cherryroad technologies,0.43478260869565216
1625118,arrowpoint technologies,fmc technologies,0.43478260869565216
36688749,t f powers construction,hm construction,0.43478260869565216
24707789,j i garcia construction,kokosing construction,0.43478260869565216
32061049,american water services,american conservative,0.43478260869565216
31792341,amn healthcare services,united health services,0.43478260869565216
570976,macro industries,solar energy industries,0.43478260869565216
32061041,american water services,american fur merchants,0.43478260869565216
14319968,air industries,solar energy industries,0.43478260869565216
32806789,silvus technologies,cherryroad technologies,0.43478260869565216
24147562,billings flying service,blessey marine service,0.43478260869565216
12896150,business sales services,mobile gas service,0.43478260869565216
19763956,abm government services,att wireless services,0.43478260869565216
32575027,lapointblase industries,amsted industries,0.43478260869565216
36509561,corix infrastructure us,wireless infrastructure,0.43478260869565216
27605509,gcc technologies,cherryroad technologies,0.43478260869565216
2066507,capewell aerial systems,merit medical systems,0.43478260869565216
31694108,american growler,american fire sprinkler,0.43478260869565216
1628390,arrowpoint technologies,ca technologies,0.43478260869565216
17558672,proven management,vantagepoint management,0.43478260869565216
652311,chart industries,florida rock industries,0.43478260869565216
31839200,dakota creek industries,solar energy industries,0.43478260869565216
2977877,med inn centers america,citizens better america,0.43478260869565216
